0.7000 ,  0.000
0.7100 ,  0.024
0.7200 ,  0.232
0.7300 ,  0.555
0.7400 ,  0.785
0.7500 ,  0.910
0.7600 ,  0.965
0.7700 ,  0.985
0.7800 ,  0.990
0.7900 ,  0.995
0.8000 ,  1.000
0.8100 ,  1.000
0.8200 ,  0.990
0.8300 ,  0.980
0.8400 ,  0.950
0.8500 ,  0.910
0.8600 ,  0.860
0.8700 ,  0.750
0.8800 ,  0.560
0.8900 ,  0.330
0.9000 ,  0.150
0.9100 ,  0.030
0.9200 ,  0.000
